match_id,hero_id,team,radiant_win,radiant_team_id,dire_team_id
8708689404,110,radiant,True,8261500,9247354
8708689404,43,dire,True,8261500,9247354
8708689404,66,dire,True,8261500,9247354
8708689404,145,radiant,True,8261500,9247354
8708568399,11,radiant,False,8261500,9247354
8708568399,155,dire,False,8261500,9247354
8708568399,16,dire,False,8261500,9247354
8708568399,100,radiant,False,8261500,9247354
8708568399,131,radiant,False,8261500,9247354
8708568399,49,dire,False,8261500,9247354
8708568399,64,dire,False,8261500,9247354
8708568399,98,radiant,False,8261500,9247354
8708568399,7,radiant,False,8261500,9247354
8708568399,47,dire,False,8261500,9247354
8708565430,66,dire,True,9572001,9338413
8708565430,155,radiant,True,9572001,9338413
8708565430,119,radiant,True,9572001,9338413
8708565430,99,dire,True,9572001,9338413
8708565430,26,dire,True,9572001,9338413
8708565430,53,radiant,True,9572001,9338413
8708565430,37,radiant,True,9572001,9338413
8708565430,137,dire,True,9572001,9338413
8708565430,98,dire,True,9572001,9338413
8708565430,126,radiant,True,9572001,9338413
8708445472,37,dire,False,8255888,9467224
8708445472,15,radiant,False,8255888,9467224
8708445472,21,radiant,False,8255888,9467224
8708445472,13,dire,False,8255888,9467224
8708445472,123,dire,False,8255888,9467224
8708445472,126,radiant,False,8255888,9467224
8708445472,87,radiant,False,8255888,9467224
8708445472,41,dire,False,8255888,9467224
8708445472,99,dire,False,8255888,9467224
8708445472,138,radiant,False,8255888,9467224
8708443393,83,dire,False,8291895,2163
8708443393,138,radiant,False,8291895,2163
8708443393,90,radiant,False,8291895,2163
8708443393,123,dire,False,8291895,2163
8708443393,108,dire,False,8291895,2163
8708443393,3,radiant,False,8291895,2163
8708443393,69,radiant,False,8291895,2163
8708443393,21,dire,False,8291895,2163
8708443393,106,dire,False,8291895,2163
8708443393,49,radiant,False,8291895,2163
8708368779,79,radiant,True,2163,8291895
8708368779,78,dire,True,2163,8291895
8708368779,145,dire,True,2163,8291895
8708368779,99,radiant,True,2163,8291895
8708368779,29,radiant,True,2163,8291895
8708368779,88,dire,True,2163,8291895
8708368779,110,dire,True,2163,8291895
8708368779,13,radiant,True,2163,8291895
8708368779,26,radiant,True,2163,8291895
8708368779,74,dire,True,2163,8291895
8708347585,37,dire,False,8255888,9467224
8708347585,15,radiant,False,8255888,9467224
8708347585,138,radiant,False,8255888,9467224
8708347585,21,dire,False,8255888,9467224
8708347585,100,dire,False,8255888,9467224
8708347585,84,radiant,False,8255888,9467224
8708347585,99,radiant,False,8255888,9467224
8708347585,17,dire,False,8255888,9467224
8708347585,137,dire,False,8255888,9467224
8708347585,46,radiant,False,8255888,9467224
8708294079,64,dire,False,9467224,8255888
8708294079,21,radiant,False,9467224,8255888
8708294079,96,radiant,False,9467224,8255888
8708294079,99,dire,False,9467224,8255888
8708294079,138,dire,False,9467224,8255888
8708294079,45,radiant,False,9467224,8255888
8708294079,123,radiant,False,9467224,8255888
8708294079,106,dire,False,9467224,8255888
8708294079,46,dire,False,9467224,8255888
8708294079,13,radiant,False,9467224,8255888
8708293887,83,radiant,True,8291895,2163
8708293887,110,dire,True,8291895,2163
8708293887,51,dire,True,8291895,2163
