match_id,radiant_win,start_time,duration,leagueid,radiant_score,dire_score,radiant_team_id,radiant_team_name,dire_team_id,dire_team_name,series_id,series_type,total_kills,game_speed_categorize
8698371110,False,2026-02-20 10:55:39,33.32,19269,21,45,67,,2163,,1066507.0,3.0,66,Normal
8698367627,True,2026-02-20 10:55:00,27.72,19269,38,14,9572001,,9351740,,1066505.0,3.0,52,Fast
8698367105,True,2026-02-20 10:54:58,36.45,19269,25,12,2586976,,8255888,,1066504.0,3.0,37,Normal
8697789792,False,2026-02-19 20:26:00,32.52,19269,10,24,9338413,,9964962,,1066280.0,3.0,34,Normal
8697754563,True,2026-02-19 19:56:56,65.15,19269,31,24,8261500,,9247354,,1066269.0,3.0,55,Late
8697750242,False,2026-02-19 19:47:00,31.28,19269,9,30,36,,8291895,,1066267.0,3.0,39,Normal
8697723954,True,2026-02-19 19:32:00,26.8,19269,24,11,7119388,,8254145,,1066273.0,3.0,35,Fast
8697698749,False,2026-02-19 19:08:57,45.5,19269,13,24,9964962,,9338413,,1066280.0,3.0,37,Late
8697682487,False,2026-02-19 18:43:11,30.27,19269,6,29,8254145,,7119388,,1066273.0,3.0,35,Normal
8697681037,True,2026-02-19 18:41:58,34.9,19269,38,16,8291895,,36,,1066267.0,3.0,54,Normal
8697666126,False,2026-02-19 18:39:56,46.77,19269,20,33,8261500,,9247354,,1066269.0,3.0,53,Late
8697596107,False,2026-02-19 17:40:00,46.7,19269,21,18,9823272,,67,,1066214.0,3.0,39,Late
8697576851,True,2026-02-19 17:23:00,35.55,19269,44,11,9572001,,9467224,,1066213.0,3.0,55,Normal
8697564182,False,2026-02-19 17:20:56,37.92,19269,19,32,2586976,,2163,,1066207.0,3.0,51,Normal
8697542120,False,2026-02-19 17:05:59,42.47,19269,18,33,9351740,,8255888,,1066205.0,3.0,51,Late
8697485006,True,2026-02-19 16:23:04,45.15,19269,32,25,67,,9823272,,1066214.0,3.0,57,Late
8697483686,True,2026-02-19 16:20:00,31.2,19269,19,11,9467224,,9572001,,1066213.0,3.0,30,Normal
8697468814,True,2026-02-19 16:11:57,36.52,19269,33,13,2163,,2586976,,1066207.0,3.0,46,Normal
8697450883,True,2026-02-19 15:59:59,35.85,19269,27,17,8255888,,9351740,,1066205.0,3.0,44,Normal
8697361675,False,2026-02-19 14:47:00,44.32,19269,26,27,9964962,,8261500,,1066168.0,3.0,53,Late
8697344540,True,2026-02-19 14:39:03,49.72,19269,34,29,9338413,,36,,1066171.0,3.0,63,Late
8697341660,False,2026-02-19 14:37:55,44.07,19269,20,35,9247354,,7119388,,1066167.0,3.0,55,Late
8697328519,False,2026-02-19 14:28:59,42.57,19269,15,43,8254145,,8291895,,1066169.0,3.0,58,Late
8697269393,True,2026-02-19 13:42:00,27.15,19269,35,14,9338413,,36,,1066171.0,3.0,49,Fast
8697256357,True,2026-02-19 13:29:59,28.65,19269,28,5,8291895,,8254145,,1066169.0,3.0,33,Fast
8697255100,False,2026-02-19 13:25:17,52.45,19269,11,34,8261500,,9964962,,1066168.0,3.0,45,Late
8697249030,False,2026-02-19 13:24:58,41.23,19269,14,31,7119388,,9247354,,1066167.0,3.0,45,Late
8697190420,True,2026-02-19 12:28:00,32.45,19269,37,17,2163,,8255888,,1066161.0,3.0,54,Normal
8697171723,True,2026-02-19 12:10:00,33.92,19269,32,6,9467224,,2586976,,1066153.0,3.0,38,Normal
8697154213,False,2026-02-19 11:59:00,39.32,19269,13,43,9823272,,9572001,,1066151.0,3.0,56,Normal
8697151353,True,2026-02-19 11:54:59,58.12,19269,43,48,9351740,,67,,1066149.0,3.0,91,Late
8697096074,False,2026-02-19 10:56:59,39.33,19269,8,23,2586976,,9467224,,1066153.0,3.0,31,Normal
8697090294,False,2026-02-19 10:55:01,32.1,19269,5,23,9572001,,9823272,,1066151.0,3.0,28,Normal
8697089342,False,2026-02-19 10:55:01,60.48,19269,35,32,2163,,8255888,,1066150.0,3.0,67,Late
